ensembl_id,efo_id_norm,target_name,disease_name,phase,label
ENSG00000007314,EFO_0003833,SCN4A,brain neoplasm,2,0
ENSG00000007314,EFO_0003860,SCN4A,pancreatic neoplasm,1,0
ENSG00000007314,EFO_0003878,SCN4A,urethritis,4,1
ENSG00000007314,EFO_0003888,SCN4A,attention deficit hyperactivity disorder,1,0
ENSG00000007314,EFO_0003902,SCN4A,spinal fracture,1,0
ENSG00000007314,EFO_0003913,SCN4A,angina pectoris,4,1
ENSG00000007314,EFO_0003917,SCN4A,premature birth,1,0
ENSG00000007314,EFO_0003929,SCN4A,relapsing-remitting multiple sclerosis,2,0
ENSG00000007314,EFO_0003943,SCN4A,humerus fracture,2,0
ENSG00000007314,EFO_0003957,SCN4A,radius fracture,1,0
ENSG00000007314,EFO_0003958,SCN4A,sunburn,4,1
ENSG00000007314,EFO_0004197,SCN4A,hepatitis B virus infection,1,0
ENSG00000007314,EFO_0004198,SCN4A,skin neoplasm,1,0
ENSG00000007314,EFO_0004229,SCN4A,Dupuytren Contracture,2,0
ENSG00000007314,EFO_0004238,SCN4A,hearing loss,2,0
ENSG00000007314,EFO_0004253,SCN4A,nephrolithiasis,2,0
ENSG00000007314,EFO_0004263,SCN4A,partial epilepsy,4,1
ENSG00000007314,EFO_0004264,SCN4A,vascular disease,2,0
ENSG00000007314,EFO_0004269,SCN4A,cardiac arrhythmia,4,1
ENSG00000007314,EFO_0004329,SCN4A,alcohol drinking,2,0
ENSG00000007314,EFO_0004701,SCN4A,methamphetamine dependence,2,0
ENSG00000007314,EFO_0005207,SCN4A,congenital heart disease,1,0
ENSG00000007314,EFO_0005251,SCN4A,hypotension,2,0
ENSG00000007314,EFO_0005279,SCN4A,temporomandibular joint disorder,2,0
ENSG00000007314,EFO_0005611,SCN4A,opioid dependence,2,0
ENSG00000007314,EFO_0005672,SCN4A,acute coronary syndrome,2,0
ENSG00000007314,EFO_0005856,SCN4A,arthritis,4,1
ENSG00000007314,EFO_0006911,SCN4A,Chemotherapy-induced nausea and vomiting,2,0
ENSG00000007314,EFO_0007149,SCN4A,appendicitis,2,0
ENSG00000007314,EFO_0007191,SCN4A,cannabis dependence,2,0
ENSG00000007314,EFO_0007405,SCN4A,optic neuritis,2,0
ENSG00000007314,EFO_0007490,SCN4A,spinal stenosis,2,0
ENSG00000007314,EFO_0008507,SCN4A,interstitial cystitis,2,0
ENSG00000007314,EFO_0008522,SCN4A,secondary progressive multiple sclerosis,2,0
ENSG00000007314,EFO_0009276,SCN4A,ventricular ectopy,2,0
ENSG00000007314,EFO_0009430,SCN4A,neuralgia,4,1
ENSG00000007314,EFO_0009516,SCN4A,burn,4,1
ENSG00000007314,EFO_0009552,SCN4A,hemorrhoid,4,1
ENSG00000007314,EFO_0009582,SCN4A,sprain,4,1
ENSG00000007314,EFO_0009619,SCN4A,neuroma,1,0
ENSG00000007314,EFO_0009620,SCN4A,rib fracture,2,0
ENSG00000007314,EFO_0009676,SCN4A,musculoskeletal system disease,2,0
ENSG00000007314,EFO_0009688,SCN4A,stomatitis,2,0
ENSG00000007314,EFO_0009853,SCN4A,convulsion,4,1
ENSG00000007314,EFO_0009868,SCN4A,sedation,1,0
ENSG00000007314,EFO_0009963,SCN4A,bipolar I disorder,4,1
ENSG00000007314,EFO_0010445,SCN4A,cocaine use disorder,1,0
ENSG00000007314,EFO_0010582,SCN4A,Morton Neuroma,1,0
ENSG00000007314,EFO_1000453,SCN4A,Paraganglioma,2,0
ENSG00000007314,EFO_1000899,SCN4A,diastolic heart failure,2,0
ENSG00000007314,EFO_1000941,SCN4A,frozen shoulder,4,1
ENSG00000007314,EFO_1000994,SCN4A,intracranial vasospasm,1,0
ENSG00000007314,EFO_1001178,SCN4A,shoulder impingement syndrome,2,0
ENSG00000007314,EFO_1001219,SCN4A,trigeminal neuralgia,4,1
ENSG00000007314,EFO_1001254,SCN4A,noise-induced hearing loss,1,0
ENSG00000007314,EFO_1001267,SCN4A,Aortic Coarctation,1,0
ENSG00000007314,EFO_1001434,SCN4A,Tendinopathy,4,1
ENSG00000007314,EFO_1001459,SCN4A,diabetic foot,1,0
ENSG00000007314,EFO_1001792,SCN4A,femoral neck fracture,2,0
ENSG00000007314,EFO_1001866,SCN4A,ventral hernia,1,0
ENSG00000007314,EFO_1001898,SCN4A,mucositis,2,0
ENSG00000007314,EFO_1001996,SCN4A,Thalassemia,2,0
ENSG00000007314,HP_0000020,SCN4A,Urinary incontinence,2,0
ENSG00000007314,HP_0000360,SCN4A,Tinnitus,1,0
ENSG00000007314,HP_0000989,SCN4A,Pruritus,4,1
ENSG00000007314,HP_0001250,SCN4A,Seizure,4,1
ENSG00000007314,HP_0001300,SCN4A,Parkinsonism,4,1
ENSG00000007314,HP_0001907,SCN4A,Thromboembolism,1,0
ENSG00000007314,HP_0002027,SCN4A,Abdominal pain,2,0
ENSG00000007314,HP_0002069,SCN4A,Bilateral tonic-clonic seizure,4,1
ENSG00000007314,HP_0002140,SCN4A,Ischemic stroke,2,0
ENSG00000007314,HP_0002384,SCN4A,Focal impaired awareness seizure,4,1
ENSG00000007314,HP_0003326,SCN4A,Myalgia,4,1
ENSG00000007314,HP_0003394,SCN4A,Muscle spasm,4,1
ENSG00000007314,HP_0003418,SCN4A,Back pain,4,1
ENSG00000007314,HP_0004308,SCN4A,Ventricular arrhythmia,4,1
ENSG00000007314,HP_0004757,SCN4A,Paroxysmal atrial fibrillation,2,0
ENSG00000007314,HP_0009926,SCN4A,Epiphora,2,0
ENSG00000007314,HP_0012531,SCN4A,Pain,4,1
ENSG00000007314,HP_0030834,SCN4A,Shoulder pain,2,0
ENSG00000007314,HP_0031217,SCN4A,Hot flashes,1,0
ENSG00000007314,HP_0100543,SCN4A,Cognitive impairment,2,0
ENSG00000007314,HP_0100607,SCN4A,Dysmenorrhea,2,0
ENSG00000007314,HP_0100790,SCN4A,Hernia,4,1
ENSG00000007314,MONDO_0000728,SCN4A,ptosis,2,0
ENSG00000007314,MONDO_0000812,SCN4A,vertebral column disorder,1,0
ENSG00000007314,MONDO_0001572,SCN4A,leiomyoma,2,0
ENSG00000007314,MONDO_0001780,SCN4A,premature ejaculation,4,1
ENSG00000007314,MONDO_0002009,SCN4A,major depressive disorder,4,1
ENSG00000007314,MONDO_0002134,SCN4A,physiological sexual disorder,4,1
ENSG00000007314,MONDO_0002639,SCN4A,glossopharyngeal nerve disorder,4,1
ENSG00000007314,MONDO_0004975,SCN4A,Alzheimer disease,2,0
ENSG00000007314,MONDO_0004976,SCN4A,amyotrophic lateral sclerosis,4,1
ENSG00000007314,MONDO_0004985,SCN4A,bipolar disorder,4,1
ENSG00000007314,MONDO_0005178,SCN4A,osteoarthritis,4,1
ENSG00000007314,MONDO_0005180,SCN4A,Parkinson disease,4,1
ENSG00000007314,MONDO_0005277,SCN4A,migraine disorder,4,1
ENSG00000007314,MONDO_0005299,SCN4A,brain ischemia,2,0
ENSG00000007314,MONDO_0005301,SCN4A,multiple sclerosis,2,0
ENSG00000007314,MONDO_0007079,SCN4A,alcohol dependence,4,1
ENSG00000007314,MONDO_0011377,SCN4A,long QT syndrome 3,2,0
ENSG00000007314,MONDO_0015643,SCN4A,photosensitive epilepsy,2,0
ENSG00000007314,MONDO_0016120,SCN4A,myotonic syndrome,4,1
ENSG00000007314,MONDO_0016532,SCN4A,Lennox-Gastaut syndrome,4,1
ENSG00000007314,MONDO_0019171,SCN4A,familial long QT syndrome,2,0
ENSG00000007314,MONDO_0043373,SCN4A,sudden sensorineural hearing loss,2,0
ENSG00000007314,MONDO_0043797,SCN4A,spinal cord injury,2,0
ENSG00000007314,MP_0001845,SCN4A,inflammation,4,1
ENSG00000007314,Orphanet_365,SCN4A,Glycogen storage disease due to acid maltase deficiency,1,0
ENSG00000007314,Orphanet_79292,SCN4A,Fish-eye disease,1,0
ENSG00000007402,EFO_0000319,CACNA2D2,cardiovascular disease,4,1
ENSG00000007402,EFO_0000341,CACNA2D2,chronic obstructive pulmonary disease,4,1
ENSG00000007402,EFO_0000474,CACNA2D2,epilepsy,4,1
ENSG00000007402,EFO_0000555,CACNA2D2,irritable bowel syndrome,2,0
ENSG00000007402,EFO_0000764,CACNA2D2,HIV infection,2,0
ENSG00000007402,EFO_0002950,CACNA2D2,pregnancy,1,0
ENSG00000007402,EFO_0003086,CACNA2D2,kidney disease,1,0
ENSG00000007402,EFO_0003100,CACNA2D2,peripheral neuropathy,2,0
ENSG00000007402,EFO_0003108,CACNA2D2,essential tremor,1,0
ENSG00000007402,EFO_0003756,CACNA2D2,autism spectrum disorder,1,0
ENSG00000007402,EFO_0003768,CACNA2D2,nicotine dependence,2,0
ENSG00000007402,EFO_0003890,CACNA2D2,drug dependence,2,0
ENSG00000007402,EFO_0003917,CACNA2D2,premature birth,1,0
ENSG00000007402,EFO_0004270,CACNA2D2,restless legs syndrome,4,1
ENSG00000007402,EFO_0005323,CACNA2D2,post-operative sign or symptom,2,0
ENSG00000007402,EFO_0005407,CACNA2D2,psychosis,1,0
ENSG00000007402,EFO_0005687,CACNA2D2,fibromyalgia,4,1
ENSG00000007402,EFO_0005762,CACNA2D2,neuropathic pain,4,1
ENSG00000007402,EFO_0006788,CACNA2D2,anxiety disorder,4,1
ENSG00000007402,EFO_0007191,CACNA2D2,cannabis dependence,2,0
ENSG00000007402,EFO_0009430,CACNA2D2,neuralgia,4,1
ENSG00000007402,EFO_0009690,CACNA2D2,urinary system disease,4,1
ENSG00000007402,EFO_0010282,CACNA2D2,gastrointestinal disease,4,1
ENSG00000007402,EFO_1000971,CACNA2D2,hyperemesis gravidarum,2,0
ENSG00000007402,EFO_1001250,CACNA2D2,rotator cuff tear,2,0
ENSG00000007402,EFO_1001800,CACNA2D2,Intervertebral Disc Displacement,2,0
ENSG00000007402,EFO_1001884,CACNA2D2,dental phobia,2,0
ENSG00000007402,EFO_1001898,CACNA2D2,mucositis,2,0
ENSG00000007402,EFO_1001998,CACNA2D2,complex regional pain syndrome,2,0
ENSG00000007402,HP_0000083,CACNA2D2,Renal insufficiency,1,0
ENSG00000007402,HP_0000989,CACNA2D2,Pruritus,2,0
ENSG00000007402,HP_0001250,CACNA2D2,Seizure,4,1
ENSG00000007402,HP_0002018,CACNA2D2,Nausea,2,0
ENSG00000007402,HP_0002384,CACNA2D2,Focal impaired awareness seizure,4,1
ENSG00000007402,HP_0003419,CACNA2D2,Low back pain,2,0
ENSG00000007402,HP_0007359,CACNA2D2,Focal-onset seizure,4,1
ENSG00000007402,HP_0012735,CACNA2D2,Cough,1,0
ENSG00000007402,MONDO_0004892,CACNA2D2,refractive error,1,0
ENSG00000007402,MONDO_0004992,CACNA2D2,cancer,2,0
ENSG00000007402,MONDO_0005277,CACNA2D2,migraine disorder,2,0
ENSG00000007402,MONDO_0011382,CACNA2D2,sickle cell disease,2,0
ENSG00000007402,MONDO_0017413,CACNA2D2,Reunion island Larsen syndrome,1,0
ENSG00000007402,MONDO_0041052,CACNA2D2,postherpetic neuralgia,4,1
ENSG00000007402,MONDO_0043797,CACNA2D2,spinal cord injury,4,1
ENSG00000007402,Orphanet_294049,CACNA2D2,Reunion Island's Larsen syndrome,1,0
ENSG00000007908,EFO_0000274,SELE,atopic eczema,2,0
ENSG00000007908,EFO_0000341,SELE,chronic obstructive pulmonary disease,2,0
ENSG00000007908,EFO_0000676,SELE,psoriasis,2,0
ENSG00000007908,EFO_0001378,SELE,multiple myeloma,2,0
ENSG00000007908,EFO_0001421,SELE,liver disease,1,0
ENSG00000007908,EFO_0003086,SELE,kidney disease,1,0
ENSG00000007908,EFO_0003907,SELE,deep vein thrombosis,1,0
ENSG00000007908,MONDO_0100096,SELE,COVID-19,1,0
ENSG00000007952,EFO_0000181,NOX1,head and neck squamous cell carcinoma,2,0
ENSG00000007952,EFO_0000768,NOX1,idiopathic pulmonary fibrosis,2,0
ENSG00000007952,EFO_0006890,NOX1,fibrosis,2,0
ENSG00000007952,EFO_1001486,NOX1,primary biliary cirrhosis,2,0
ENSG00000007952,MONDO_0018965,NOX1,Alport syndrome,1,0
ENSG00000008018,EFO_0000095,PSMB1,chronic lymphocytic leukemia,1,0
ENSG00000008018,EFO_0000183,PSMB1,Hodgkins lymphoma,2,0
ENSG00000008018,EFO_0000191,PSMB1,MALT lymphoma,2,0
ENSG00000008018,EFO_0000198,PSMB1,myelodysplastic syndrome,2,0
ENSG00000008018,EFO_0000211,PSMB1,unspecified peripheral T-cell lymphoma,1,0
ENSG00000008018,EFO_0000220,PSMB1,acute lymphoblastic leukemia,1,0
ENSG00000008018,EFO_0000222,PSMB1,acute myeloid leukemia,2,0
ENSG00000008018,EFO_0000308,PSMB1,bronchoalveolar adenocarcinoma,2,0
ENSG00000008018,EFO_0000565,PSMB1,leukemia,2,0
ENSG00000008018,EFO_0000574,PSMB1,lymphoma,2,0
ENSG00000008018,EFO_0000588,PSMB1,mesothelioma,2,0
ENSG00000008018,EFO_0000616,PSMB1,neoplasm,4,1
ENSG00000008018,EFO_0000673,PSMB1,prostate adenocarcinoma,1,0
ENSG00000008018,EFO_0000681,PSMB1,renal cell carcinoma,1,0
ENSG00000008018,EFO_0000702,PSMB1,small cell lung carcinoma,1,0
ENSG00000008018,EFO_0000764,PSMB1,HIV infection,1,0
ENSG00000008018,EFO_0001378,PSMB1,multiple myeloma,4,1
ENSG00000008018,EFO_0003060,PSMB1,non-small cell lung carcinoma,2,0
ENSG00000008018,EFO_0005761,PSMB1,lupus nephritis,1,0
ENSG00000008018,EFO_0005952,PSMB1,non-Hodgkins lymphoma,2,0
ENSG00000008018,EFO_0007160,PSMB1,autoimmune thrombocytopenic purpura,2,0
ENSG00000008018,EFO_0009441,PSMB1,Waldenstrom macroglobulinemia,2,0
ENSG00000008018,EFO_1000028,PSMB1,ependymoma,2,0
ENSG00000008018,EFO_1001264,PSMB1,"Anemia, Hemolytic, Autoimmune",2,0
ENSG00000008018,EFO_1001469,PSMB1,Mantle cell lymphoma,4,1
ENSG00000008018,EFO_1001875,PSMB1,amyloidosis,4,1
ENSG00000008018,EFO_1001951,PSMB1,colorectal carcinoma,2,0
ENSG00000008018,MONDO_0000873,PSMB1,lymphoblastic lymphoma,1,0
ENSG00000008018,MONDO_0001023,PSMB1,prolymphocytic leukemia,1,0
ENSG00000008018,MONDO_0002120,PSMB1,neuroendocrine carcinoma,2,0
ENSG00000008018,MONDO_0002367,PSMB1,kidney cancer,2,0
ENSG00000008018,MONDO_0004992,PSMB1,cancer,1,0
ENSG00000008018,MONDO_0007254,PSMB1,breast cancer,1,0
ENSG00000008018,MONDO_0008315,PSMB1,prostate cancer,2,0
ENSG00000008018,MONDO_0015459,PSMB1,nasopharyngeal carcinoma,2,0
ENSG00000008018,MONDO_0016700,PSMB1,anaplastic ependymoma,2,0
ENSG00000008018,MONDO_0018906,PSMB1,follicular lymphoma,2,0
ENSG00000008018,MONDO_0019438,PSMB1,AL amyloidosis,2,0
ENSG00000008018,MONDO_0020547,PSMB1,chronic graft versus host disease,2,0
ENSG00000008018,MONDO_0044881,PSMB1,hematopoietic and lymphoid cell neoplasm,2,0
ENSG00000008018,MONDO_0100342,PSMB1,malignant glioma,1,0
ENSG00000008988,EFO_0000095,RPS20,chronic lymphocytic leukemia,1,0
ENSG00000008988,EFO_0000403,RPS20,diffuse large B-cell lymphoma,2,0
ENSG00000008988,EFO_0000474,RPS20,epilepsy,2,0
ENSG00000008988,EFO_0000508,RPS20,genetic disorder,2,0
ENSG00000008988,EFO_0000616,RPS20,neoplasm,1,0
ENSG00000008988,EFO_0003086,RPS20,kidney disease,1,0
ENSG00000008988,EFO_0004197,RPS20,hepatitis B virus infection,2,0
ENSG00000008988,EFO_0004289,RPS20,lymphoid leukemia,1,0
ENSG00000008988,EFO_0005952,RPS20,non-Hodgkins lymphoma,2,0
ENSG00000008988,EFO_1001938,RPS20,B-cell non-Hodgkins lymphoma,1,0
ENSG00000008988,MONDO_0004736,RPS20,inborn disorder of amino acid metabolism,2,0
ENSG00000008988,MONDO_0010311,RPS20,Becker muscular dystrophy,2,0
ENSG00000008988,MONDO_0010602,RPS20,hemophilia A,2,0
ENSG00000008988,MONDO_0010604,RPS20,hemophilia B,2,0
ENSG00000008988,MONDO_0010679,RPS20,Duchenne muscular dystrophy,4,1
ENSG00000008988,MONDO_0016239,RPS20,cystinosis,2,0
ENSG00000008988,MONDO_0018965,RPS20,Alport syndrome,2,0
ENSG00000008988,MONDO_0019172,RPS20,aniridia,2,0
ENSG00000008988,MONDO_0019249,RPS20,mucopolysaccharidosis,1,0
ENSG00000008988,MONDO_0020121,RPS20,muscular dystrophy,2,0
ENSG00000008988,MONDO_0100135,RPS20,Dravet syndrome,2,0
ENSG00000009724,MONDO_0002462,MASP2,glomerulonephritis,2,0
ENSG00000009724,MONDO_0004670,MASP2,lupus erythematosus,2,0
ENSG00000009724,MONDO_0007915,MASP2,systemic lupus erythematosus,2,0
ENSG00000010310,EFO_0000400,GIPR,diabetes mellitus,4,1
ENSG00000010310,EFO_0000537,GIPR,hypertension,4,1
ENSG00000010310,EFO_0001073,GIPR,obesity,4,1
ENSG00000010310,EFO_0003884,GIPR,chronic kidney disease,2,0
ENSG00000010310,EFO_0005935,GIPR,overweight body mass index status,4,1
ENSG00000010310,EFO_1001249,GIPR,non-alcoholic steatohepatitis,2,0
ENSG00000010310,HP_0000083,GIPR,Renal insufficiency,1,0
ENSG00000010310,HP_0001399,GIPR,Hepatic failure,1,0
ENSG00000010310,MONDO_0005148,GIPR,type 2 diabetes mellitus,4,1
ENSG00000010310,MONDO_0011962,GIPR,endometrial cancer,1,0
ENSG00000010310,MONDO_0018105,GIPR,Wolfram syndrome,2,0
ENSG00000010310,MONDO_0021187,GIPR,hyperlipidemia,4,1
ENSG00000010322,EFO_0000537,NISCH,hypertension,4,1
ENSG00000010322,EFO_0005252,NISCH,orthostatic hypotension,1,0
ENSG00000010322,MONDO_0007079,NISCH,alcohol dependence,4,1
ENSG00000010610,EFO_0000180,CD4,HIV-1 infection,4,1
ENSG00000010610,EFO_0000544,CD4,infection,2,0
ENSG00000010610,EFO_0000685,CD4,rheumatoid arthritis,2,0
ENSG00000010610,EFO_0000763,CD4,viral disease,4,1
ENSG00000010610,EFO_0000764,CD4,HIV infection,4,1
ENSG00000010610,EFO_0002913,CD4,Cutaneous T-cell lymphoma,2,0
ENSG00000010610,EFO_1001494,CD4,psoriasis vulgaris,2,0
ENSG00000010610,MONDO_0004979,CD4,asthma,2,0
ENSG00000010671,EFO_0000095,BTK,chronic lymphocytic leukemia,4,1
ENSG00000010671,EFO_0000096,BTK,neoplasm of mature B-cells,2,0
ENSG00000010671,EFO_0000181,BTK,head and neck squamous cell carcinoma,2,0
ENSG00000010671,EFO_0000183,BTK,Hodgkins lymphoma,2,0
ENSG00000010671,EFO_0000191,BTK,MALT lymphoma,2,0
ENSG00000010671,EFO_0000198,BTK,myelodysplastic syndrome,1,0
ENSG00000010671,EFO_0000203,BTK,monoclonal gammopathy,2,0
ENSG00000010671,EFO_0000274,BTK,atopic eczema,2,0
ENSG00000010671,EFO_0000384,BTK,Crohn's disease,2,0
ENSG00000010671,EFO_0000389,BTK,cutaneous melanoma,2,0
ENSG00000010671,EFO_0000519,BTK,glioblastoma multiforme,1,0
ENSG00000010671,EFO_0000565,BTK,leukemia,2,0
ENSG00000010671,EFO_0000616,BTK,neoplasm,4,1
ENSG00000010671,EFO_0000638,BTK,overall survival,2,0
ENSG00000010671,EFO_0000681,BTK,renal cell carcinoma,1,0
ENSG00000010671,EFO_0000685,BTK,rheumatoid arthritis,2,0
ENSG00000010671,EFO_0000699,BTK,Sjogren syndrome,2,0
ENSG00000010671,EFO_0000729,BTK,ulcerative colitis,2,0
ENSG00000010671,EFO_0001060,BTK,celiac disease,2,0
ENSG00000010671,EFO_0001378,BTK,multiple myeloma,2,0
ENSG00000010671,EFO_0001421,BTK,liver disease,1,0
ENSG00000010671,EFO_0002616,BTK,macroglobulinemia,4,1
ENSG00000010671,EFO_0002617,BTK,metastatic melanoma,2,0
ENSG00000010671,EFO_0002618,BTK,pancreatic carcinoma,2,0
ENSG00000010671,EFO_0003086,BTK,kidney disease,2,0
ENSG00000010671,EFO_0004192,BTK,alopecia areata,4,1
ENSG00000010671,EFO_0004212,BTK,Keloid,2,0
ENSG00000010671,EFO_0004256,BTK,neuromyelitis optica,2,0
ENSG00000010671,EFO_0004289,BTK,lymphoid leukemia,2,0
ENSG00000010671,EFO_0004719,BTK,pemphigus vulgaris,2,0
ENSG00000010671,EFO_0005140,BTK,autoimmune disease,1,0
ENSG00000010671,EFO_0005531,BTK,urticaria,2,0
ENSG00000010671,EFO_0005741,BTK,infectious disease,1,0
ENSG00000010671,EFO_0005761,BTK,lupus nephritis,2,0
ENSG00000010671,EFO_0005809,BTK,type II hypersensitivity reaction disease,1,0
ENSG00000010671,EFO_0005952,BTK,non-Hodgkins lymphoma,4,1
ENSG00000010671,EFO_0007160,BTK,autoimmune thrombocytopenic purpura,4,1
ENSG00000010671,EFO_0007359,BTK,mast-cell leukemia,2,0
ENSG00000010671,EFO_0009441,BTK,Waldenstrom macroglobulinemia,4,1
ENSG00000010671,EFO_1000560,BTK,T-Cell Prolymphocytic Leukemia,2,0
ENSG00000010671,EFO_1000710,BTK,hidradenitis suppurativa,2,0
ENSG00000010671,EFO_1001469,BTK,Mantle cell lymphoma,4,1
ENSG00000010671,EFO_1001890,BTK,food allergy,2,0
ENSG00000010671,EFO_1002028,BTK,cicatricial alopecia,2,0
ENSG00000010671,HP_0000083,BTK,Renal insufficiency,1,0
ENSG00000010671,HP_0001399,BTK,Hepatic failure,1,0
ENSG00000010671,MONDO_0000432,BTK,lymphoplasmacytic lymphoma,4,1
ENSG00000010671,MONDO_0001023,BTK,prolymphocytic leukemia,2,0
ENSG00000010671,MONDO_0002083,BTK,Richter syndrome,2,0
ENSG00000010671,MONDO_0003864,BTK,chronic lymphocytic leukemia/small lymphocytic lymphoma,2,0
ENSG00000010671,MONDO_0004355,BTK,childhood leukemia,4,1
ENSG00000010671,MONDO_0004979,BTK,asthma,2,0
ENSG00000010671,MONDO_0005147,BTK,type 1 diabetes mellitus,2,0
ENSG00000010671,MONDO_0005178,BTK,osteoarthritis,1,0
ENSG00000010671,MONDO_0007576,BTK,esophageal cancer,2,0
ENSG00000010671,MONDO_0007915,BTK,systemic lupus erythematosus,2,0
ENSG00000010671,MONDO_0008170,BTK,ovarian cancer,2,0
ENSG00000010671,MONDO_0008315,BTK,prostate cancer,2,0
ENSG00000010671,MONDO_0008903,BTK,lung cancer,1,0
ENSG00000010671,MONDO_0009348,BTK,classic Hodgkin lymphoma,2,0
ENSG00000010671,MONDO_0015564,BTK,Castleman disease,2,0
ENSG00000010671,MONDO_0016586,BTK,systemic mastocytosis,2,0
ENSG00000010671,MONDO_0017287,BTK,immunoglobulin G4-related sclerosing disease,2,0
ENSG00000010671,MONDO_0044212,BTK,chronic idiopathic urticaria,2,0
ENSG00000010671,MONDO_0044881,BTK,hematopoietic and lymphoid cell neoplasm,2,0
ENSG00000010671,MONDO_0100053,BTK,anaphylaxis,2,0
ENSG00000010810,EFO_0000095,FYN,chronic lymphocytic leukemia,2,0
ENSG00000010810,EFO_0000180,FYN,HIV-1 infection,2,0
ENSG00000010810,EFO_0000181,FYN,head and neck squamous cell carcinoma,2,0
ENSG00000010810,EFO_0000196,FYN,metastatic prostate cancer,2,0
ENSG00000010810,EFO_0000220,FYN,acute lymphoblastic leukemia,4,1
ENSG00000010810,EFO_0000305,FYN,breast carcinoma,1,0
ENSG00000010810,EFO_0000339,FYN,chronic myelogenous leukemia,4,1
ENSG00000010810,EFO_0000389,FYN,cutaneous melanoma,2,0
ENSG00000010810,EFO_0000403,FYN,diffuse large B-cell lymphoma,2,0
ENSG00000010810,EFO_0000519,FYN,glioblastoma multiforme,2,0
ENSG00000010810,EFO_0000574,FYN,lymphoma,1,0
ENSG00000010810,EFO_0000588,FYN,mesothelioma,2,0
ENSG00000010810,EFO_0000616,FYN,neoplasm,4,1
ENSG00000010810,EFO_0000702,FYN,small cell lung carcinoma,2,0
ENSG00000010810,EFO_0000708,FYN,squamous cell lung carcinoma,2,0
ENSG00000010810,EFO_0000756,FYN,melanoma,2,0
ENSG00000010810,EFO_0000764,FYN,HIV infection,2,0
ENSG00000010810,EFO_0000768,FYN,idiopathic pulmonary fibrosis,1,0
ENSG00000010810,EFO_0000770,FYN,malignant pleural mesothelioma,1,0
ENSG00000010810,EFO_0001378,FYN,multiple myeloma,2,0
ENSG00000010810,EFO_0002429,FYN,polycythemia vera,2,0
ENSG00000010810,EFO_0002617,FYN,metastatic melanoma,2,0
ENSG00000010810,EFO_0002618,FYN,pancreatic carcinoma,2,0
ENSG00000010810,EFO_0002918,FYN,rhabdomyosarcoma,1,0
ENSG00000010810,EFO_0003060,FYN,non-small cell lung carcinoma,2,0
ENSG00000010810,EFO_0003833,FYN,brain neoplasm,1,0
ENSG00000010810,EFO_0003869,FYN,breast neoplasm,2,0
ENSG00000010810,EFO_0003884,FYN,chronic kidney disease,2,0
ENSG00000010810,EFO_0004289,FYN,lymphoid leukemia,4,1
ENSG00000010810,EFO_0005221,FYN,cholangiocarcinoma,2,0
ENSG00000010810,EFO_0005952,FYN,non-Hodgkins lymphoma,1,0
ENSG00000010810,EFO_0009441,FYN,Waldenstrom macroglobulinemia,1,0
ENSG00000010810,EFO_0009606,FYN,macular degeneration,2,0
ENSG00000010810,EFO_0022597,FYN,aging,2,0
ENSG00000010810,EFO_1000026,FYN,diffuse intrinsic pontine glioma,1,0
ENSG00000010810,EFO_1000131,FYN,"Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive",4,1
ENSG00000010810,EFO_1000453,FYN,Paraganglioma,2,0
ENSG00000010810,EFO_1000657,FYN,rectum cancer,2,0
ENSG00000010810,EFO_1001465,FYN,gliosarcoma,1,0
ENSG00000010810,EFO_1001993,FYN,scleroderma,1,0
ENSG00000010810,MONDO_0004355,FYN,childhood leukemia,1,0
ENSG00000010810,MONDO_0004975,FYN,Alzheimer disease,2,0
ENSG00000010810,MONDO_0004992,FYN,cancer,2,0
ENSG00000010810,MONDO_0005575,FYN,colorectal cancer,2,0
ENSG00000010810,MONDO_0007254,FYN,breast cancer,2,0
ENSG00000010810,MONDO_0008315,FYN,prostate cancer,2,0
ENSG00000010810,MONDO_0008903,FYN,lung cancer,2,0
ENSG00000010810,MONDO_0011719,FYN,gastrointestinal stromal tumor,2,0
ENSG00000010810,MONDO_0011962,FYN,endometrial cancer,1,0
ENSG00000010810,MONDO_0016586,FYN,systemic mastocytosis,2,0
ENSG00000010810,MONDO_0021063,FYN,malignant colon neoplasm,2,0
ENSG00000010810,MONDO_0100096,FYN,COVID-19,2,0
ENSG00000010810,MONDO_0100342,FYN,malignant glioma,2,0
ENSG00000010810,MONDO_0810000,FYN,choroidal neovascularization,2,0
