efo_id,efo_term,max_phase_for_ind,molecule_chembl_id
EFO:0000616,neoplasm,1.0,CHEMBL4297894
EFO:0000756,melanoma,2.0,CHEMBL4594259
EFO:0000616,neoplasm,1.0,CHEMBL4297896
Orphanet:269,Facioscapulohumeral dystrophy,1.0,CHEMBL4297550
EFO:0000616,neoplasm,1.0,CHEMBL4297899
EFO:0000616,neoplasm,1.0,CHEMBL4297901
EFO:1001231,uveitis,1.0,CHEMBL4297903
EFO:0005532,angioedema,3.0,CHEMBL4297549
EFO:1002048,kidney failure,1.0,CHEMBL4297549
EFO:0000403,diffuse large B-cell lymphoma,1.0,CHEMBL4297907
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL4297907
EFO:0001378,multiple myeloma,2.0,CHEMBL4297908
EFO:0002614,insulin resistance,1.0,CHEMBL4297909
EFO:0000676,psoriasis,4.0,CHEMBL4297911
EFO:0003956,seasonal allergic rhinitis,3.0,CHEMBL4297912
EFO:0003095,non-alcoholic fatty liver disease,2.0,CHEMBL4297578
EFO:1001249,non-alcoholic steatohepatitis,2.0,CHEMBL4297578
EFO:0000373,congestive heart failure,2.0,CHEMBL4297915
EFO:0003144,heart failure,2.0,CHEMBL4297915
EFO:0000095,chronic lymphocytic leukemia,1.0,CHEMBL4297916
EFO:0000681,renal cell carcinoma,1.0,CHEMBL4297916
EFO:0003086,kidney disease,2.0,CHEMBL4297918
EFO:0000685,rheumatoid arthritis,1.0,CHEMBL4297920
EFO:0000765,AIDS,1.0,CHEMBL4297921
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL4297923
EFO:0000676,psoriasis,1.0,CHEMBL4297926
EFO:0001378,multiple myeloma,1.0,CHEMBL4297926
EFO:0003894,acne,2.0,CHEMBL4297926
EFO:1000710,hidradenitis suppurativa,2.0,CHEMBL4297926
EFO:0001068,malaria,2.0,CHEMBL4297927
EFO:0007444,Plasmodium falciparum malaria,3.0,CHEMBL4297927
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL1615993
EFO:0000095,chronic lymphocytic leukemia,1.0,CHEMBL3655762
EFO:0007419,Paramyxoviridae infectious disease,3.0,CHEMBL4297932
EFO:0000616,neoplasm,1.0,CHEMBL4297935
EFO:0000400,diabetes mellitus,1.0,CHEMBL4297936
EFO:0003086,kidney disease,2.0,CHEMBL4297936
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL4297938
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL4297939
EFO:1001459,diabetic foot,3.0,CHEMBL4297940
EFO:0003033,bacteriemia,1.0,CHEMBL4297941
EFO:0000384,Crohn's disease,2.0,CHEMBL4297942
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL4297942
EFO:1001486,primary biliary cirrhosis,2.0,CHEMBL4297942
EFO:0007214,common cold,3.0,CHEMBL4297943
EFO:0000211,unspecified peripheral T-cell lymphoma,2.0,CHEMBL4297946
EFO:0000621,neuroblastoma,2.0,CHEMBL4297946
EFO:0000637,osteosarcoma,2.0,CHEMBL4297946
EFO:0000702,small cell lung carcinoma,2.0,CHEMBL4297946
EFO:0001061,cervical carcinoma,3.0,CHEMBL4297946
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL4297946
EFO:0004252,nasopharyngeal neoplasm,2.0,CHEMBL4297946
EFO:0005922,esophageal squamous cell carcinoma,2.0,CHEMBL4297946
EFO:1001968,soft tissue sarcoma,2.0,CHEMBL4297946
EFO:0000616,neoplasm,1.0,CHEMBL4297948
HP:0001943,Hypoglycemia,2.0,CHEMBL4297949
EFO:0000319,cardiovascular disease,1.0,CHEMBL4297953
EFO:0000545,infertility,3.0,CHEMBL4297955
EFO:0004248,male infertility,4.0,CHEMBL4297955
EFO:0000616,neoplasm,1.0,CHEMBL4297956
EFO:1001904,oral mucositis,3.0,CHEMBL4297957
Orphanet:309005,Disorder of lipid metabolism,3.0,CHEMBL4297958
EFO:0001073,obesity,2.0,CHEMBL4297959
HP:0002019,Constipation,3.0,CHEMBL4297959
EFO:0007160,autoimmune thrombocytopenic purpura,1.0,CHEMBL4297961
EFO:0000220,acute lymphoblastic leukemia,1.0,CHEMBL4297962
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL4297962
EFO:0000565,leukemia,1.0,CHEMBL4297962
EFO:0000389,cutaneous melanoma,3.0,CHEMBL4297963
EFO:0000756,melanoma,3.0,CHEMBL4297963
EFO:0000666,portal hypertension,2.0,CHEMBL4297577
EFO:0000676,psoriasis,2.0,CHEMBL4297577
EFO:0000756,melanoma,1.0,CHEMBL4297577
EFO:0003095,non-alcoholic fatty liver disease,2.0,CHEMBL4297577
EFO:1001249,non-alcoholic steatohepatitis,2.0,CHEMBL4297577
EFO:0000540,immune system disease,1.0,CHEMBL4297967
EFO:0000729,ulcerative colitis,1.0,CHEMBL4297967
EFO:0000616,neoplasm,1.0,CHEMBL4297968
EFO:0001378,multiple myeloma,1.0,CHEMBL4297968
EFO:0000616,neoplasm,2.0,CHEMBL4297969
EFO:0001378,multiple myeloma,1.0,CHEMBL4297969
EFO:0001073,obesity,2.0,CHEMBL4297971
EFO:0005203,eating disorder,1.0,CHEMBL4297971
EFO:0000574,lymphoma,1.0,CHEMBL4297972
EFO:0000764,HIV infection,2.0,CHEMBL4297973
EFO:0001068,malaria,1.0,CHEMBL4297973
EFO:0003767,inflammatory bowel disease,1.0,CHEMBL4297973
EFO:0004197,hepatitis B virus infection,4.0,CHEMBL4297973
EFO:0004249,meningococcal infection,3.0,CHEMBL4297973
EFO:0007147,anogenital venereal wart,3.0,CHEMBL4297973
EFO:0007303,hepatitis E virus infection,3.0,CHEMBL4297973
EFO:0007314,hookworm infectious disease,1.0,CHEMBL4297973
EFO:0009453,hemiplegia,2.0,CHEMBL4297974
EFO:0006510,Herpes Zoster,4.0,CHEMBL4297975
EFO:0004249,meningococcal infection,3.0,CHEMBL4297977
EFO:1001476,streptococcal infection,3.0,CHEMBL4297977
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL5314420
EFO:0007290,Goodpasture syndrome,2.0,CHEMBL4297981
EFO:0000339,chronic myelogenous leukemia,3.0,CHEMBL2316582
EFO:0000621,neuroblastoma,4.0,CHEMBL4297984
EFO:0000198,myelodysplastic syndrome,3.0,CHEMBL4297985
EFO:0000222,acute myeloid leukemia,3.0,CHEMBL4297985
EFO:0000403,diffuse large B-cell lymphoma,2.0,CHEMBL4297985
EFO:0000616,neoplasm,2.0,CHEMBL4297985
EFO:0008528,urothelial carcinoma,1.0,CHEMBL4297985
EFO:0000222,acute myeloid leukemia,2.0,CHEMBL4297989
EFO:0000764,HIV infection,1.0,CHEMBL4297989
EFO:0002617,metastatic melanoma,1.0,CHEMBL4297989
EFO:0000756,melanoma,4.0,CHEMBL4297990
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL4297991
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL4297992
EFO:0000681,renal cell carcinoma,2.0,CHEMBL4297993
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL4297993
EFO:0000756,melanoma,2.0,CHEMBL4297994
EFO:0002617,metastatic melanoma,2.0,CHEMBL4297994
EFO:0003047,hepatitis C virus infection,1.0,CHEMBL4297994
EFO:0000403,diffuse large B-cell lymphoma,1.0,CHEMBL4297995
EFO:0009441,Waldenstrom macroglobulinemia,1.0,CHEMBL4297995
EFO:0000616,neoplasm,1.0,CHEMBL4218271
EFO:0001378,multiple myeloma,1.0,CHEMBL4218271
EFO:0000222,acute myeloid leukemia,3.0,CHEMBL4297997
EFO:0002913,Cutaneous T-cell lymphoma,1.0,CHEMBL4297998
EFO:0001356,familial amyotrophic lateral sclerosis,1.0,CHEMBL4297999
EFO:0000616,neoplasm,1.0,CHEMBL4298001
EFO:0001378,multiple myeloma,2.0,CHEMBL4298001
EFO:0001073,obesity,2.0,CHEMBL4297576
EFO:0000712,stroke,1.0,CHEMBL5314421
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL4298006
EFO:0000616,neoplasm,2.0,CHEMBL4298006
EFO:1001968,soft tissue sarcoma,3.0,CHEMBL4298007
EFO:0003860,pancreatic neoplasm,1.0,CHEMBL4298008
EFO:0000616,neoplasm,1.0,CHEMBL4298009
EFO:0000756,melanoma,2.0,CHEMBL4298009
EFO:0005537,triple-negative breast cancer,2.0,CHEMBL4298009
EFO:0001365,age-related macular degeneration,2.0,CHEMBL4298012
EFO:0004683,wet macular degeneration,2.0,CHEMBL4298012
EFO:1000986,intermediate uveitis,2.0,CHEMBL4298012
EFO:0000181,head and neck squamous cell carcinoma,1.0,CHEMBL4298013
EFO:0005922,esophageal squamous cell carcinoma,1.0,CHEMBL4298013
HP:0003124,Hypercholesterolemia,2.0,CHEMBL4298016
EFO:0000616,neoplasm,1.0,CHEMBL4298018
EFO:0009708,metastasis,1.0,CHEMBL4298018
EFO:0000389,cutaneous melanoma,1.0,CHEMBL4298020
EFO:0000616,neoplasm,1.0,CHEMBL4298020
EFO:0000389,cutaneous melanoma,1.0,CHEMBL4298022
EFO:0000616,neoplasm,1.0,CHEMBL4298022
EFO:0000676,psoriasis,2.0,CHEMBL4298023
EFO:0000196,metastatic prostate cancer,1.0,CHEMBL4298024
EFO:0000616,neoplasm,1.0,CHEMBL4298024
EFO:0000702,small cell lung carcinoma,1.0,CHEMBL4298024
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL4298024
EFO:0001062,cytomegalovirus infection,2.0,CHEMBL4298026
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL4298027
EFO:0000616,neoplasm,1.0,CHEMBL4298028
EFO:0000616,neoplasm,1.0,CHEMBL4298029
EFO:0000616,neoplasm,1.0,CHEMBL4298030
EFO:1001413,Respiratory Syncytial Virus Infection,3.0,CHEMBL4297575
EFO:0000685,rheumatoid arthritis,1.0,CHEMBL4298036
EFO:0000616,neoplasm,4.0,CHEMBL4298037
EFO:1001951,colorectal carcinoma,1.0,CHEMBL4298038
EFO:0000503,gastric adenocarcinoma,2.0,CHEMBL4298045
EFO:0003767,inflammatory bowel disease,3.0,CHEMBL4298046
EFO:0003884,chronic kidney disease,3.0,CHEMBL4298046
EFO:0000095,chronic lymphocytic leukemia,2.0,CHEMBL4298047
EFO:0000403,diffuse large B-cell lymphoma,4.0,CHEMBL4298047
EFO:0000616,neoplasm,1.0,CHEMBL4298048
EFO:0000342,chronic pancreatitis,2.0,CHEMBL4298049
EFO:0000616,neoplasm,3.0,CHEMBL4298050
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL4298050
EFO:0000181,head and neck squamous cell carcinoma,2.0,CHEMBL4298052
EFO:0000616,neoplasm,1.0,CHEMBL4298052
EFO:0000707,squamous cell carcinoma,2.0,CHEMBL4298052
EFO:0003860,pancreatic neoplasm,3.0,CHEMBL4298052
EFO:0004284,upper aerodigestive tract neoplasm,1.0,CHEMBL4298052
EFO:0009516,burn,3.0,CHEMBL4298054
EFO:0000400,diabetes mellitus,2.0,CHEMBL4298055
EFO:0004268,sclerosing cholangitis,2.0,CHEMBL4298055
EFO:1001249,non-alcoholic steatohepatitis,2.0,CHEMBL4298055
EFO:1001486,primary biliary cirrhosis,2.0,CHEMBL4298055
HP:0002019,Constipation,1.0,CHEMBL4298055
EFO:0000616,neoplasm,1.0,CHEMBL4298058
EFO:0000691,sarcoma,2.0,CHEMBL4298058
EFO:0000756,melanoma,3.0,CHEMBL4298058
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL4298058
EFO:0004272,anemia (phenotype),2.0,CHEMBL4298061
EFO:0003894,acne,3.0,CHEMBL4298064
EFO:0000474,epilepsy,2.0,CHEMBL4298065
EFO:0000649,periodontitis,2.0,CHEMBL4298065
EFO:0000765,AIDS,3.0,CHEMBL4298065
EFO:0002950,pregnancy,1.0,CHEMBL4298065
EFO:0003884,chronic kidney disease,3.0,CHEMBL4298065
EFO:0000198,myelodysplastic syndrome,1.0,CHEMBL4298067
EFO:0004193,basal cell carcinoma,2.0,CHEMBL4298070
EFO:0003843,pain,3.0,CHEMBL4298075
EFO:0003884,chronic kidney disease,2.0,CHEMBL4298075
EFO:0009540,dental pulp disease,2.0,CHEMBL4298075
MP:0001845,inflammation,2.0,CHEMBL4298075
EFO:0000685,rheumatoid arthritis,1.0,CHEMBL4298076
EFO:0007160,autoimmune thrombocytopenic purpura,1.0,CHEMBL4298076
EFO:0000401,diabetic nephropathy,3.0,CHEMBL4298078
HP:0001919,Acute kidney injury,2.0,CHEMBL4297574
EFO:0000558,Kaposi's sarcoma,2.0,CHEMBL4298079
EFO:0001075,ovarian carcinoma,1.0,CHEMBL4298083
EFO:1000251,Fallopian Tube Carcinoma,1.0,CHEMBL4298083
EFO:0000096,neoplasm of mature B-cells,3.0,CHEMBL4298084
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL4298089
EFO:0000681,renal cell carcinoma,1.0,CHEMBL4298090
EFO:0002617,metastatic melanoma,1.0,CHEMBL4298090
EFO:0000616,neoplasm,1.0,CHEMBL4298091
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL4298091
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL4298092
EFO:0000681,renal cell carcinoma,1.0,CHEMBL4298094
EFO:0000198,myelodysplastic syndrome,1.0,CHEMBL4298096
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL4298096
EFO:0000768,idiopathic pulmonary fibrosis,2.0,CHEMBL4298097
EFO:0000616,neoplasm,1.0,CHEMBL4298098
EFO:0000616,neoplasm,1.0,CHEMBL4298099
EFO:0000180,HIV-1 infection,1.0,CHEMBL4298100
EFO:0003869,breast neoplasm,2.0,CHEMBL4298101
EFO:0000676,psoriasis,3.0,CHEMBL4298102
EFO:0003898,ankylosing spondylitis,2.0,CHEMBL4298102
EFO:1000906,dry eye syndrome,3.0,CHEMBL4298103
EFO:0000198,myelodysplastic syndrome,1.0,CHEMBL4297573
EFO:0000222,acute myeloid leukemia,4.0,CHEMBL4297573
EFO:0000616,neoplasm,1.0,CHEMBL4298104
EFO:0004194,IGA glomerulonephritis,2.0,CHEMBL4298105
EFO:0003144,heart failure,2.0,CHEMBL4298108
EFO:0000313,carcinoma,1.0,CHEMBL3188091
HP:0001891,Iron deficiency anemia,4.0,CHEMBL4298110
EFO:0000384,Crohn's disease,2.0,CHEMBL6067997
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL6067997
EFO:0005676,Autoimmune Hepatitis,2.0,CHEMBL4298118
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL4298119
EFO:0005221,cholangiocarcinoma,4.0,CHEMBL3701238
EFO:1001968,soft tissue sarcoma,3.0,CHEMBL3701238
EFO:0003763,cerebrovascular disorder,2.0,CHEMBL4298121
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL4298122
EFO:0000632,oligodendroglioma,2.0,CHEMBL4298122
EFO:0000616,neoplasm,1.0,CHEMBL4298123
EFO:0001061,cervical carcinoma,2.0,CHEMBL4298124
Orphanet:903,Von Willebrand disease,4.0,CHEMBL4298126
EFO:0000764,HIV infection,1.0,CHEMBL4298127
EFO:0002618,pancreatic carcinoma,1.0,CHEMBL4298135
EFO:0000764,HIV infection,1.0,CHEMBL4298136
EFO:0000341,chronic obstructive pulmonary disease,3.0,CHEMBL4297364
EFO:0003877,sleep apnea,4.0,CHEMBL4297212
EFO:0005246,hypersomnia,4.0,CHEMBL4297212
EFO:0005422,skin aging,4.0,CHEMBL4297229
EFO:0003840,chronic progressive multiple sclerosis,4.0,CHEMBL4298150
EFO:0003929,relapsing-remitting multiple sclerosis,4.0,CHEMBL4298150
EFO:0000222,acute myeloid leukemia,4.0,CHEMBL4297534
EFO:0009449,keratitis,4.0,CHEMBL4297852
MONDO:0018906,follicular lymphoma,2.0,CHEMBL2103793
MONDO:0002009,major depressive disorder,3.0,CHEMBL1193948
MONDO:0002050,depressive disorder,3.0,CHEMBL1193948
EFO:0003086,kidney disease,1.0,CHEMBL512351
HP:0001907,Thromboembolism,2.0,CHEMBL512351
HP:0004419,Recurrent thrombophlebitis,4.0,CHEMBL512351
EFO:0000763,viral disease,4.0,CHEMBL218394
EFO:0002892,thyroid carcinoma,1.0,CHEMBL491473
MONDO:0001056,gastric cancer,1.0,CHEMBL491473
MONDO:0002087,peritoneum cancer,1.0,CHEMBL491473
MONDO:0002158,fallopian tube cancer,1.0,CHEMBL491473
MONDO:0002974,cervical cancer,2.0,CHEMBL491473
MONDO:0007254,breast cancer,2.0,CHEMBL491473
MONDO:0008170,ovarian cancer,3.0,CHEMBL491473
MONDO:0008315,prostate cancer,2.0,CHEMBL491473
MONDO:0008903,lung cancer,1.0,CHEMBL491473
MONDO:0011962,endometrial cancer,1.0,CHEMBL491473
EFO:0002892,thyroid carcinoma,1.0,CHEMBL2103798
MONDO:0002974,cervical cancer,2.0,CHEMBL2103798
MONDO:0008315,prostate cancer,2.0,CHEMBL2103798
MONDO:0008903,lung cancer,3.0,CHEMBL2103798
MONDO:0002158,fallopian tube cancer,1.0,CHEMBL1743003
MONDO:0008170,ovarian cancer,1.0,CHEMBL1743003
MONDO:0007254,breast cancer,2.0,CHEMBL2219773
MONDO:0008315,prostate cancer,3.0,CHEMBL2219773
MONDO:0007254,breast cancer,2.0,CHEMBL415606
MONDO:0008315,prostate cancer,3.0,CHEMBL415606
MONDO:0021259,prostate neoplasm,3.0,CHEMBL415606
MONDO:0008315,prostate cancer,1.0,CHEMBL1972860
EFO:0010282,gastrointestinal disease,1.0,CHEMBL197672
MONDO:0008315,prostate cancer,2.0,CHEMBL5314357
EFO:1000657,rectum cancer,3.0,CHEMBL2103811
MONDO:0007254,breast cancer,2.0,CHEMBL2103811
MONDO:0021063,malignant colon neoplasm,3.0,CHEMBL2103811
MONDO:0007254,breast cancer,1.0,CHEMBL49642
EFO:1000158,Central Nervous System Neoplasm,1.0,CHEMBL167691
MONDO:0008903,lung cancer,2.0,CHEMBL167691
MONDO:0002406,dermatitis,3.0,CHEMBL1201191
EFO:0000195,metabolic syndrome,3.0,CHEMBL4084119
EFO:0005611,opioid dependence,1.0,CHEMBL4084119
HP:0001824,Weight loss,3.0,CHEMBL4084119
MONDO:0002009,major depressive disorder,3.0,CHEMBL4084119
MONDO:0015183,short bowel syndrome,2.0,CHEMBL4084119
MONDO:0018906,follicular lymphoma,1.0,CHEMBL1743038
MONDO:0007254,breast cancer,1.0,CHEMBL572881
HP:0000083,Renal insufficiency,1.0,CHEMBL481611
MONDO:0007254,breast cancer,3.0,CHEMBL481611
MONDO:0008315,prostate cancer,3.0,CHEMBL481611
EFO:0000764,HIV infection,3.0,CHEMBL361506
EFO:0007448,pneumocystosis,3.0,CHEMBL361506
MONDO:0002009,major depressive disorder,1.0,CHEMBL482950
EFO:0004243,carcinoid tumor,2.0,CHEMBL3989407
HP:0001873,Thrombocytopenia,4.0,CHEMBL1201832
MONDO:0008170,ovarian cancer,2.0,CHEMBL1201832
MONDO:0043768,thrombocytopenic purpura,1.0,CHEMBL1201832
EFO:1000292,Hepatoblastoma,3.0,CHEMBL1336
EFO:1001901,neuroendocrine neoplasm,2.0,CHEMBL1336
MONDO:0000831,thrombotic disease,1.0,CHEMBL1336
MONDO:0001056,gastric cancer,2.0,CHEMBL1336
MONDO:0001187,urinary bladder cancer,2.0,CHEMBL1336
MONDO:0002108,thyroid cancer,3.0,CHEMBL1336
MONDO:0002367,kidney cancer,3.0,CHEMBL1336
MONDO:0002691,liver cancer,3.0,CHEMBL1336
MONDO:0007254,breast cancer,3.0,CHEMBL1336
MONDO:0008170,ovarian cancer,2.0,CHEMBL1336
MONDO:0008315,prostate cancer,2.0,CHEMBL1336
MONDO:0008903,lung cancer,2.0,CHEMBL1336
MONDO:0015277,medullary thyroid gland carcinoma,2.0,CHEMBL1336
MONDO:0018531,carcinoma of liver and intrahepatic biliary tract,3.0,CHEMBL1336
EFO:0000365,colorectal adenocarcinoma,1.0,CHEMBL1200485
EFO:0002938,hypopharyngeal carcinoma,2.0,CHEMBL1200485
EFO:0009907,Desmoid-type fibromatosis,3.0,CHEMBL1200485
EFO:1000158,Central Nervous System Neoplasm,2.0,CHEMBL1200485
EFO:1000613,Uterine Carcinosarcoma,2.0,CHEMBL1200485
EFO:1000657,rectum cancer,2.0,CHEMBL1200485
EFO:1001968,soft tissue sarcoma,2.0,CHEMBL1200485
MONDO:0001187,urinary bladder cancer,2.0,CHEMBL1200485
MONDO:0002087,peritoneum cancer,2.0,CHEMBL1200485
MONDO:0002108,thyroid cancer,4.0,CHEMBL1200485
MONDO:0002158,fallopian tube cancer,2.0,CHEMBL1200485
MONDO:0002367,kidney cancer,3.0,CHEMBL1200485
MONDO:0002691,liver cancer,3.0,CHEMBL1200485
MONDO:0004192,urethra cancer,2.0,CHEMBL1200485
MONDO:0007254,breast cancer,2.0,CHEMBL1200485
MONDO:0008170,ovarian cancer,2.0,CHEMBL1200485
MONDO:0008315,prostate cancer,2.0,CHEMBL1200485
MONDO:0008903,lung cancer,2.0,CHEMBL1200485
MONDO:0021063,malignant colon neoplasm,2.0,CHEMBL1200485
MONDO:0044926,oropharyngeal carcinoma,2.0,CHEMBL1200485
MONDO:0044937,rectal carcinoma,2.0,CHEMBL1200485
EFO:0003843,pain,3.0,CHEMBL2108567
EFO:0004616,"osteoarthritis, knee",3.0,CHEMBL2108567
HP:0003419,Low back pain,3.0,CHEMBL2108567
HP:0012532,Chronic pain,3.0,CHEMBL2108567
EFO:0003086,kidney disease,1.0,CHEMBL2103822
MONDO:0002009,major depressive disorder,2.0,CHEMBL2103822
MONDO:0003406,sleep-wake disorder,4.0,CHEMBL2103822
MONDO:0024361,circadian rhythm sleep disorder,4.0,CHEMBL2103822
EFO:0003086,kidney disease,1.0,CHEMBL398435
EFO:0003913,angina pectoris,3.0,CHEMBL398435
EFO:0003872,colitis,3.0,CHEMBL1201835
MONDO:0013730,graft versus host disease,2.0,CHEMBL1201835
EFO:0000095,chronic lymphocytic leukemia,1.0,CHEMBL1743088
MONDO:0018906,follicular lymphoma,1.0,CHEMBL1743088
EFO:0009784,central serous retinopathy,2.0,CHEMBL1742982
EFO:1001466,Graves ophthalmopathy,2.0,CHEMBL1742982
MONDO:0001576,telangiectasis,3.0,CHEMBL1742982
MONDO:0003005,macular retinal edema,4.0,CHEMBL1742982
MONDO:0003268,mixed glioma,1.0,CHEMBL1742982
MONDO:0004192,urethra cancer,2.0,CHEMBL1742982
MONDO:0007254,breast cancer,2.0,CHEMBL1742982
MONDO:0021063,malignant colon neoplasm,2.0,CHEMBL1742982
MONDO:0001023,prolymphocytic leukemia,1.0,CHEMBL2105630
MONDO:0007254,breast cancer,2.0,CHEMBL1835207
EFO:0007530,urinary schistosomiasis,2.0,CHEMBL566534
MONDO:0008315,prostate cancer,2.0,CHEMBL206834
MONDO:0005149,pulmonary hypertension,3.0,CHEMBL1762621
MONDO:0000873,lymphoblastic lymphoma,4.0,CHEMBL1742992
MONDO:0002691,liver cancer,3.0,CHEMBL377300
MONDO:0008170,ovarian cancer,1.0,CHEMBL377300
EFO:0003780,Behcet's syndrome,2.0,CHEMBL1201834
MONDO:0007254,breast cancer,1.0,CHEMBL1201834
EFO:1000657,rectum cancer,2.0,CHEMBL1743001
EFO:1001968,soft tissue sarcoma,2.0,CHEMBL1743001
MONDO:0007254,breast cancer,2.0,CHEMBL1743001
MONDO:0008315,prostate cancer,2.0,CHEMBL1743001
MONDO:0008903,lung cancer,2.0,CHEMBL1743001
MONDO:0021063,malignant colon neoplasm,2.0,CHEMBL1743001
MONDO:0001583,diabetic polyneuropathy,2.0,CHEMBL2105634
EFO:0010680,hematoma,3.0,CHEMBL48361
HP:0000083,Renal insufficiency,1.0,CHEMBL48361
HP:0001907,Thromboembolism,3.0,CHEMBL48361
HP:0000083,Renal insufficiency,1.0,CHEMBL539697
HP:0001907,Thromboembolism,3.0,CHEMBL539697
MONDO:0000831,thrombotic disease,4.0,CHEMBL539697
EFO:1000652,acute pancreatitis,1.0,CHEMBL1615369
EFO:0003086,kidney disease,1.0,CHEMBL2103828
MONDO:0044881,hematopoietic and lymphoid cell neoplasm,2.0,CHEMBL1743010
EFO:0000616,neoplasm,3.0,CHEMBL27759
EFO:0003086,kidney disease,1.0,CHEMBL27759
EFO:1000657,rectum cancer,2.0,CHEMBL27759
EFO:1001901,neuroendocrine neoplasm,2.0,CHEMBL27759
MONDO:0001187,urinary bladder cancer,2.0,CHEMBL27759
MONDO:0002087,peritoneum cancer,1.0,CHEMBL27759
MONDO:0002158,fallopian tube cancer,1.0,CHEMBL27759
MONDO:0002367,kidney cancer,1.0,CHEMBL27759
MONDO:0007254,breast cancer,3.0,CHEMBL27759
MONDO:0008170,ovarian cancer,1.0,CHEMBL27759
MONDO:0021063,malignant colon neoplasm,2.0,CHEMBL27759
MONDO:0002158,fallopian tube cancer,2.0,CHEMBL1743016
MONDO:0008170,ovarian cancer,3.0,CHEMBL1743016
MONDO:0007254,breast cancer,2.0,CHEMBL1743019
MONDO:0021117,lung neoplasm,1.0,CHEMBL1743019
EFO:1001901,neuroendocrine neoplasm,2.0,CHEMBL2105643
MONDO:0008170,ovarian cancer,2.0,CHEMBL2105643
MONDO:0008170,ovarian cancer,1.0,CHEMBL2103830
EFO:0003086,kidney disease,1.0,CHEMBL1628502
EFO:0000544,infection,2.0,CHEMBL2108700
HP:0011106,Hypovolemia,3.0,CHEMBL2108701
EFO:0000771,bacterial disease,3.0,CHEMBL134561
MONDO:0007254,breast cancer,1.0,CHEMBL2107856
MONDO:0007254,breast cancer,2.0,CHEMBL2108702
MONDO:0008903,lung cancer,1.0,CHEMBL2108702
MONDO:0002102,cheilitis,1.0,CHEMBL1863513
EFO:0001060,celiac disease,3.0,CHEMBL2105646
MONDO:0001684,exocrine pancreatic insufficiency,3.0,CHEMBL2108703
MONDO:0007254,breast cancer,2.0,CHEMBL146032
MONDO:0002009,major depressive disorder,2.0,CHEMBL1088752
EFO:0002918,rhabdomyosarcoma,1.0,CHEMBL272980
MONDO:0008903,lung cancer,1.0,CHEMBL272980
MONDO:0018906,follicular lymphoma,1.0,CHEMBL272980
MONDO:0002009,major depressive disorder,2.0,CHEMBL209821
MONDO:0001751,cholestasis,1.0,CHEMBL566315
MONDO:0007254,breast cancer,2.0,CHEMBL889
EFO:0000708,squamous cell lung carcinoma,2.0,CHEMBL1743062
EFO:0001376,synovial sarcoma,1.0,CHEMBL1743062
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL1743062
EFO:1000581,Thymoma,2.0,CHEMBL1743062
EFO:1000657,rectum cancer,2.0,CHEMBL1743062
EFO:1000895,desmoplastic small round cell tumor,1.0,CHEMBL1743062
MONDO:0001056,gastric cancer,4.0,CHEMBL1743062
MONDO:0003060,biliary tract cancer,2.0,CHEMBL1743062
MONDO:0005411,gallbladder cancer,2.0,CHEMBL1743062
MONDO:0007254,breast cancer,3.0,CHEMBL1743062
MONDO:0007576,esophageal cancer,2.0,CHEMBL1743062
MONDO:0008315,prostate cancer,2.0,CHEMBL1743062
MONDO:0021063,malignant colon neoplasm,2.0,CHEMBL1743062
MONDO:0007254,breast cancer,2.0,CHEMBL377559
MONDO:0008903,lung cancer,2.0,CHEMBL377559
MONDO:0001056,gastric cancer,3.0,CHEMBL1743063
MONDO:0008315,prostate cancer,1.0,CHEMBL1743063
EFO:1000158,Central Nervous System Neoplasm,2.0,CHEMBL2304041
MONDO:0007254,breast cancer,2.0,CHEMBL2304041
MONDO:0008315,prostate cancer,2.0,CHEMBL2304041
MONDO:0001583,diabetic polyneuropathy,2.0,CHEMBL238465
